time,WILLR
2017-04-20,-80.5335
2017-04-19,-87.5075
2017-04-18,-85.4422
2017-04-17,-71.1565
2017-04-13,-92.5170
2017-04-12,-77.1429
2017-04-11,-78.2313
2017-04-10,-96.2477
2017-04-07,-82.9703
2017-04-06,-91.5894
2017-04-05,-81.4390
2017-04-04,-32.1561
2017-04-03,-41.8248
2017-03-31,-50.5282
2017-03-30,-62.3895
2017-03-29,-73.2664
2017-03-28,-65.0131
2017-03-27,-75.7280
2017-03-24,-83.3871
2017-03-23,-69.8057
2017-03-22,-70.4036
2017-03-21,-99.4374
2017-03-20,-85.4740
2017-03-17,-86.2385
2017-03-16,-62.1005
2017-03-15,-85.1332
2017-03-14,-93.0645
2017-03-13,-91.3043
2017-03-10,-70.7646
2017-03-09,-80.5097
2017-03-08,-94.8012
2017-03-07,-66.3609
2017-03-06,-60.6414
2017-03-03,-72.8863
2017-03-02,-61.5804
2017-03-01,-22.8883
2017-02-28,-66.8919
2017-02-27,-76.3514
2017-02-24,-23.8806
2017-02-23,-16.5698
2017-02-22,-23.7337
2017-02-21,-30.5672
2017-02-17,-21.6661
2017-02-16,-13.8990
2017-02-15,-2.4645
2017-02-14,-0.0000
2017-02-13,-6.4492
2017-02-10,-2.5888
2017-02-09,-9.4052
2017-02-08,-25.8320
2017-02-07,-12.4214
2017-02-06,-41.9036
2017-02-03,-37.1212
2017-02-02,-35.2453
2017-02-01,-36.8773
2017-01-31,-35.1673
2017-01-30,-25.6506
2017-01-27,-14.4981
2017-01-26,-4.3097
2017-01-25,-7.0124
2017-01-24,-0.9381
2017-01-23,-3.7225
2017-01-20,-1.6981
2017-01-19,-67.9039
2017-01-18,-68.1223
2017-01-17,-44.3231
2017-01-13,-56.3319
2017-01-12,-43.0131
2017-01-11,-47.3799
2017-01-10,-96.0699
2017-01-09,-51.3575
2017-01-06,-8.8235
2017-01-05,-25.3247
2017-01-04,-13.2035
2017-01-03,-35.3333
2016-12-30,-80.8290
2016-12-29,-70.6522
2016-12-28,-79.7414
2016-12-27,-59.8043
2016-12-23,-66.4072
2016-12-22,-54.0783
2016-12-21,-45.7432
2016-12-20,-24.5974
2016-12-19,-29.6861
2016-12-16,-29.2324
2016-12-15,-16.7389
2016-12-14,-12.3756
2016-12-13,-14.2636
2016-12-12,-15.1943
2016-12-09,-2.3753
2016-12-08,-8.3117
2016-12-07,-5.6686
2016-12-06,-67.7673
2016-12-05,-75.7862
2016-12-02,-72.9560
2016-12-01,-76.1006
2016-11-30,-36.8024
2016-11-29,-15.8931
2016-11-28,-1.9691
2016-11-25,-0.8865
2016-11-23,-18.7156
2016-11-22,-2.7500
2016-11-21,-1.9167
2016-11-18,-13.5359
2016-11-17,-18.1530
2016-11-16,-22.5096
2016-11-15,-27.6282
2016-11-14,-31.6122
2016-11-11,-0.6349
2016-11-10,-8.6666
2016-11-09,-19.9424
2016-11-08,-10.8285
2016-11-07,-6.2102
2016-11-04,-43.6009
2016-11-03,-42.4180
2016-11-02,-51.0246
2016-11-01,-33.8115
2016-10-31,-11.2782
2016-10-28,-40.4938
2016-10-27,-31.3580
2016-10-26,-50.3704
2016-10-25,-61.8519
2016-10-24,-69.6507
2016-10-21,-82.8037
2016-10-20,-65.1402
2016-10-19,-67.5701
2016-10-18,-72.6168
2016-10-17,-60.0639
2016-10-14,-65.1757
2016-10-13,-80.8404
2016-10-12,-89.8490
2016-10-11,-91.8992
2016-10-10,-71.3137
2016-10-07,-80.8492
2016-10-06,-70.3640
2016-10-05,-68.6308
2016-10-04,-74.0035
2016-10-03,-64.0381
2016-09-30,-53.2929
2016-09-29,-59.7054
2016-09-28,-6.1865
2016-09-27,-11.2219
2016-09-26,-83.6864
2016-09-23,-66.7293
2016-09-22,-45.4887
2016-09-21,-71.0000
2016-09-20,-85.4971
2016-09-19,-80.5848
2016-09-16,-92.6316
2016-09-15,-71.3450
2016-09-14,-92.1147
2016-09-13,-85.9827
2016-09-12,-50.1445
2016-09-09,-99.3453
2016-09-08,-70.5882
2016-09-07,-3.0691
2016-09-06,-28.3668
2016-09-02,-51.2894
2016-09-01,-51.5759
2016-08-31,-75.1807
2016-08-30,-62.6506
2016-08-29,-54.9398
2016-08-26,-90.8203
2016-08-25,-93.9689
2016-08-24,-88.9894
2016-08-23,-80.5842
2016-08-22,-85.0515
2016-08-19,-90.4236
2016-08-18,-70.2544
2016-08-17,-72.7236
2016-08-16,-65.1958
2016-08-15,-47.0944
2016-08-12,-46.0206
2016-08-11,-21.7831
2016-08-10,-24.5928
2016-08-09,-30.9993
2016-08-08,-25.4194
2016-08-05,-2.6316
2016-08-04,-53.9474
2016-08-03,-77.1053
2016-08-02,-75.5000
2016-08-01,-37.6532
2016-07-29,-52.1891
2016-07-28,-39.0543
2016-07-27,-30.9982
2016-07-26,-22.6300
2016-07-25,-3.1250
2016-07-22,-1.3038
2016-07-21,-18.6534
2016-07-20,-7.6098
2016-07-19,-20.9493
2016-07-18,-13.4146
2016-07-15,-14.1115
2016-07-14,-8.7981
2016-07-13,-2.6913
2016-07-12,-0.6202
2016-07-11,-5.2437
2016-07-08,-1.1570
2016-07-07,-22.1880
2016-07-06,-23.9599
2016-07-05,-29.2758
2016-07-01,-24.1140
2016-06-30,-28.5054
2016-06-29,-54.0832
2016-06-28,-75.3467
2016-06-27,-92.2958
2016-06-24,-95.5914
2016-06-23,-2.0062
2016-06-22,-31.3485
2016-06-21,-10.9347
2016-06-20,-18.6949
2016-06-17,-41.2574
2016-06-16,-59.5285
2016-06-15,-89.5013
2016-06-14,-79.5276
2016-06-13,-73.7533
2016-06-10,-67.4510
2016-06-09,-22.0395
2016-06-08,-1.6100
2016-06-07,-8.7694
2016-06-06,-16.7353
2016-06-03,-11.1380
2016-06-02,-3.1456
2016-06-01,-13.1913
2016-05-31,-0.7103
2016-05-27,-1.0028
2016-05-26,-0.8182
2016-05-25,-4.9170
2016-05-24,-38.9629
2016-05-23,-60.5466
2016-05-20,-53.8192
2016-05-19,-86.3350
2016-05-18,-53.4989
2016-05-17,-33.8469
2016-05-16,-17.0940
2016-05-13,-35.3417
2016-05-12,-23.5961
2016-05-11,-22.4425
2016-05-10,-0.8249
2016-05-09,-25.8823
2016-05-06,-26.5228
2016-05-05,-55.9259
2016-05-04,-83.3333
2016-05-03,-84.8148
2016-05-02,-68.2956
2016-04-29,-68.3761
2016-04-28,-57.6448
2016-04-27,-25.3561
2016-04-26,-38.5565
2016-04-25,-41.1206
2016-04-22,-44.0646
2016-04-21,-36.4672
2016-04-20,-66.7616
2016-04-19,-86.7996
2016-04-18,-11.4447
2016-04-15,-31.5236
2016-04-14,-41.3310
2016-04-13,-40.1051
2016-04-12,-68.1261
2016-04-11,-70.9302
2016-04-08,-66.2957
2016-04-07,-58.3610
2016-04-06,-38.7597
2016-04-05,-38.9812
2016-04-04,-16.0576
2016-04-01,-6.7364
2016-03-31,-19.0751
2016-03-30,-24.0964
2016-03-29,-5.2311
2016-03-28,-10.6796
2016-03-24,-15.1653
2016-03-23,-34.6738
2016-03-22,-10.5451
2016-03-21,-0.7086
2016-03-18,-3.9480
2016-03-17,-2.6799
2016-03-16,-1.0216
2016-03-15,-3.6597
2016-03-14,-3.6738
2016-03-11,-4.6874
2016-03-10,-17.5688
2016-03-09,-15.5890
2016-03-08,-13.2964
2016-03-07,-3.3241
2016-03-04,-16.6324
2016-03-03,-1.9347
2016-03-02,-14.6907
2016-03-01,-4.7129
2016-02-29,-28.6451
2016-02-26,-17.4412
2016-02-25,-0.0568
2016-02-24,-8.6737
2016-02-23,-10.9713
2016-02-22,-3.1018
2016-02-19,-5.3804
2016-02-18,-9.0649
2016-02-17,-13.2906
2016-02-16,-44.9618
2016-02-12,-60.9860
2016-02-11,-91.0548
2016-02-10,-94.7410
2016-02-09,-42.5602
2016-02-08,-6.5572
2016-02-05,-0.8761
2016-02-04,-10.8280
2016-02-03,-14.9729
2016-02-02,-32.2359
2016-02-01,-51.5603
2016-01-29,-51.8440
2016-01-28,-73.2742
2016-01-27,-81.8181
2016-01-26,-71.8057
2016-01-25,-74.9384
2016-01-22,-72.3586
2016-01-21,-71.1516
2016-01-20,-78.0432
2016-01-19,-99.4337
2016-01-15,-85.5362
2016-01-14,-77.3750
2016-01-13,-99.2505
2016-01-12,-80.9882
2016-01-11,-79.0570
2016-01-08,-96.6009
2016-01-07,-94.6317
2016-01-06,-77.2727
2016-01-05,-71.4953
2016-01-04,-69.9377
2015-12-31,-43.9252
2015-12-30,-17.1340
2015-12-29,-4.6358
2015-12-28,-36.2345
2015-12-24,-24.3902
2015-12-23,-19.3380
2015-12-22,-32.2091
2015-12-21,-73.1872
2015-12-18,-84.7692
2015-12-17,-60.0563
2015-12-16,-24.3319
2015-12-15,-46.8493
2015-12-14,-73.0307
2015-12-11,-91.1883
2015-12-10,-81.3395
2015-12-09,-92.6499
2015-12-08,-79.9523
2015-12-07,-43.2243
2015-12-04,-22.6636
2015-12-03,-46.0111
2015-12-02,-23.8095
2015-12-01,-1.4833
2015-11-30,-5.9186
2015-11-27,-11.4434
2015-11-25,-17.4252
2015-11-24,-9.6229
2015-11-23,-6.2629
2015-11-20,-5.7123
2015-11-19,-35.5696
2015-11-18,-55.6555
2015-11-17,-77.5621
2015-11-16,-79.0218
2015-11-13,-98.9816
2015-11-12,-99.6454
2015-11-11,-87.7546
2015-11-10,-81.6320
2015-11-09,-94.3496
2015-11-06,-71.0561
2015-11-05,-68.6275
2015-11-04,-47.3039
2015-11-03,-44.2402
2015-11-02,-62.7451
2015-10-30,-78.2437
2015-10-29,-76.7844
2015-10-28,-74.8382
2015-10-27,-96.1898
2015-10-26,-63.4841
2015-10-23,-59.4880
2015-10-22,-65.4077
2015-10-21,-88.3007
2015-10-20,-97.1267
2015-10-19,-82.3789
2015-10-16,-37.6280
2015-10-15,-24.2870
2015-10-14,-24.9225
2015-10-13,-28.0210
2015-10-12,-15.9450
2015-10-09,-6.0141
2015-10-08,-5.9315
2015-10-07,-6.2930
2015-10-06,-14.2857
2015-10-05,-9.1347
2015-10-02,-37.3832
2015-10-01,-58.1485
2015-09-30,-55.2175
2015-09-29,-84.5262
2015-09-28,-92.6261
2015-09-25,-55.1100
2015-09-24,-68.1759
2015-09-23,-86.8687
2015-09-22,-88.8310
2015-09-21,-56.1404
2015-09-18,-81.2893
2015-09-17,-24.2138
2015-09-16,-10.7509
2015-09-15,-21.0014
2015-09-14,-47.1488
2015-09-11,-23.2267
2015-09-10,-39.4993
2015-09-09,-55.4937
2015-09-08,-20.8383
2015-09-04,-63.1138
2015-09-03,-50.9944
2015-09-02,-66.6667
2015-09-01,-86.3123
2015-08-31,-54.2767
2015-08-28,-54.2004
2015-08-27,-50.7156
2015-08-26,-62.1655
2015-08-25,-97.8843
2015-08-24,-91.9972
2015-08-21,-98.2887
2015-08-20,-96.7776
2015-08-19,-87.1671
2015-08-18,-51.8034
2015-08-17,-44.7845
2015-08-14,-72.5823
2015-08-13,-83.4647
2015-08-12,-67.3723
2015-08-11,-81.6072
2015-08-10,-62.1970
2015-08-07,-87.7121
2015-08-06,-85.5491
2015-08-05,-82.4830
2015-08-04,-88.2249
2015-08-03,-90.4142
2015-07-31,-77.1597
2015-07-30,-83.9005
2015-07-29,-83.0497
2015-07-28,-89.8560
2015-07-27,-96.9038
2015-07-24,-97.6340
2015-07-23,-85.5824
2015-07-22,-95.3835
2015-07-21,-91.0714
2015-07-20,-4.8492
2015-07-17,-0.0972
2015-07-16,-1.0160
2015-07-15,-17.7585
2015-07-14,-16.4736
2015-07-13,-6.5637
2015-07-10,-8.5227
2015-07-09,-71.2146
2015-07-08,-84.5238
2015-07-07,-63.3121
2015-07-06,-66.7516
2015-07-02,-62.1656
2015-07-01,-69.8089
2015-06-30,-93.1210
2015-06-29,-98.8701
2015-06-26,-78.8462
2015-06-25,-68.0070
2015-06-24,-56.0582
2015-06-23,-29.4023
2015-06-22,-38.3310
2015-06-19,-48.7977
2015-06-18,-30.9760
2015-06-17,-47.4412
2015-06-16,-57.6318
2015-06-15,-64.7135
2015-06-12,-55.8003
2015-06-11,-33.9446
2015-06-10,-34.4746
2015-06-09,-74.6432
2015-06-08,-95.7105
2015-06-05,-96.7690
2015-06-04,-92.7536
2015-06-03,-75.2080
2015-06-02,-79.7005
2015-06-01,-78.7431
2015-05-29,-90.2072
2015-05-28,-51.4124
2015-05-27,-45.9510
2015-05-26,-76.9643
2015-05-22,-39.6429
2015-05-21,-19.6429
2015-05-20,-12.1429
2015-05-19,-16.6966
2015-05-18,-24.2370
2015-05-15,-27.8066
2015-05-14,-14.9033
2015-05-13,-43.8133
2015-05-12,-72.0700
2015-05-11,-61.6532
2015-05-08,-36.6225
2015-05-07,-52.9473
2015-05-06,-44.3548
2015-05-05,-24.0119
2015-05-04,-17.3751
2015-05-01,-11.0375
2015-04-30,-25.4319
2015-04-29,-4.8363
2015-04-28,-5.2524
2015-04-27,-9.9327
2015-04-24,-17.9293
2015-04-23,-14.0572
2015-04-22,-27.4830
2015-04-21,-42.4490
2015-04-20,-7.2617
2015-04-17,-68.5523
2015-04-16,-29.2426
2015-04-15,-12.6332
2015-04-14,-30.3030
2015-04-13,-28.8770
2015-04-10,-17.9817
2015-04-09,-27.5229
2015-04-08,-36.5138
2015-04-07,-43.3846
2015-04-06,-47.5575
2015-04-02,-70.4023
2015-04-01,-88.6494
2015-03-31,-50.7853
2015-03-30,-26.8537
2015-03-27,-46.9194
2015-03-26,-39.8326
2015-03-25,-51.4644
2015-03-24,-19.6653
2015-03-23,-6.0251
2015-03-20,-1.2500
2015-03-19,-20.2736
2015-03-18,-20.8642
2015-03-17,-56.0494
2015-03-16,-55.9281
2015-03-13,-89.6349
2015-03-12,-67.8206
2015-03-11,-89.4576
2015-03-10,-100.0000
2015-03-09,-60.8947
2015-03-06,-93.6508
2015-03-05,-60.7656
2015-03-04,-88.8357
2015-03-03,-75.8621
2015-03-02,-85.7414
2015-02-27,-48.0315
2015-02-26,-59.7101
2015-02-25,-27.8772
2015-02-24,-1.6145
2015-02-23,-16.7906
2015-02-20,-8.9267
2015-02-19,-6.3762
2015-02-18,-3.7889
2015-02-17,-5.8150
2015-02-13,-3.8662
2015-02-12,-10.8335
2015-02-11,-8.3866
2015-02-10,-0.0000
2015-02-09,-24.2654
2015-02-06,-16.4990
2015-02-05,-15.5936
2015-02-04,-25.1509
2015-02-03,-9.9598
2015-02-02,-48.2897
2015-01-30,-61.8712
2015-01-29,-40.0402
2015-01-28,-94.2789
2015-01-27,-70.7865
2015-01-26,-40.5618
2015-01-23,-48.2201
2015-01-22,-53.3981
2015-01-21,-88.9968
2015-01-20,-51.3636
2015-01-16,-54.8473
2015-01-15,-91.3271
2015-01-14,-78.4744
2015-01-13,-70.0431
2015-01-12,-74.0302
2015-01-09,-45.2586
2015-01-08,-52.6940
2015-01-07,-89.0086
2015-01-06,-88.9435
2015-01-05,-65.2921
2015-01-02,-12.4875
2014-12-31,-22.1202
2014-12-30,-24.1461
2014-12-29,-20.4925
2014-12-26,-5.9571
2014-12-24,-9.3675
2014-12-23,-8.4957
2014-12-22,-14.7311
2014-12-19,-37.5682
2014-12-18,-48.7143
2014-12-17,-89.7857
2014-12-16,-93.5093
2014-12-15,-98.1164
2014-12-12,-99.4559
2014-12-11,-76.8374
2014-12-10,-89.3096
2014-12-09,-41.1290
2014-12-08,-75.7835
2014-12-05,-33.1565
2014-12-04,-9.9576
2014-12-03,-0.0000
2014-12-02,-42.0202
2014-12-01,-66.3443
2014-11-28,-54.1586
2014-11-26,-58.4139
2014-11-25,-62.0890
2014-11-24,-54.5455
2014-11-21,-78.3366
2014-11-20,-83.7524
2014-11-19,-71.9512
2014-11-18,-62.6016
2014-11-17,-16.4634
2014-11-14,-7.4324
2014-11-13,-38.0090
2014-11-12,-57.6923
2014-11-11,-26.4706
2014-11-10,-22.1719
2014-11-07,-54.2934
2014-11-06,-68.0959
2014-11-05,-91.0628
2014-11-04,-65.4788
2014-11-03,-41.5771
2014-10-31,-64.2509
2014-10-30,-85.0506
2014-10-29,-89.1444
2014-10-28,-88.9819
2014-10-27,-96.8725
2014-10-24,-96.1644
2014-10-23,-95.9459
2014-10-22,-97.5704
2014-10-21,-94.4484
2014-10-20,-89.4806
2014-10-17,-72.4590
2014-10-16,-90.5738
2014-10-15,-75.2809
2014-10-14,-94.9130
2014-10-13,-98.6613
2014-10-10,-85.6649
2014-10-09,-83.5514
2014-10-08,-45.1149
2014-10-07,-97.5575
2014-10-06,-59.0044
2014-10-03,-69.2405
2014-10-02,-92.3516
2014-10-01,-95.3715
2014-09-30,-75.1453
2014-09-29,-77.9070
2014-09-26,-77.3083
2014-09-25,-99.3367
2014-09-24,-52.5391
2014-09-23,-68.9796
2014-09-22,-36.2069
2014-09-19,-18.2149
2014-09-18,-8.2251
2014-09-17,-20.3390
2014-09-16,-15.0246
2014-09-15,-33.5260
2014-09-12,-48.8439
2014-09-11,-36.1272
2014-09-10,-56.0891
2014-09-09,-89.6171
2014-09-08,-86.3725
2014-09-05,-72.0108
2014-09-04,-84.7778
2014-09-03,-44.7061
2014-09-02,-52.6930
2014-08-29,-28.7620
2014-08-28,-29.0481
2014-08-27,-25.6435
2014-08-26,-8.0119
2014-08-25,-17.2348
2014-08-22,-28.6701
2014-08-21,-9.8940
2014-08-20,-4.2584
2014-08-19,-2.6987
2014-08-18,-7.2231
2014-08-15,-28.3019
2014-08-14,-36.7084
2014-08-13,-54.3248
2014-08-12,-66.6002
2014-08-11,-65.4454
2014-08-08,-73.8537
2014-08-07,-93.8278
2014-08-06,-85.8401
2014-08-05,-93.3735
2014-08-04,-86.6667
2014-08-01,-96.1538
2014-07-31,-66.1538
2014-07-30,-33.5664
2014-07-29,-25.5944
2014-07-28,-7.5702
2014-07-25,-20.0258
2014-07-24,-7.6798
2014-07-23,-23.8193
2014-07-22,-19.0965
2014-07-21,-52.3614
2014-07-18,-35.4209
2014-07-17,-35.5236
2014-07-16,-13.9082
2014-07-15,-22.3112
2014-07-14,-5.6974
2014-07-11,-10.6109
2014-07-10,-13.2716
2014-07-09,-5.8642
2014-07-08,-18.2099
2014-07-07,-9.7737
2014-07-03,-4.7325
2014-07-02,-6.1728
2014-07-01,-11.5000
2014-06-30,-61.5385
2014-06-27,-53.0769
2014-06-26,-78.8462
2014-06-25,-85.0340
2014-06-24,-93.9791
2014-06-23,-76.8357
2014-06-20,-90.4903
2014-06-19,-71.6617
2014-06-18,-60.0890
2014-06-17,-79.9703
2014-06-16,-78.6350
2014-06-13,-75.5193
2014-06-12,-95.4006
2014-06-11,-95.7447
2014-06-10,-63.1579
2014-06-09,-26.8797
2014-06-06,-24.0602
2014-06-05,-11.4078
2014-06-04,-54.8654
2014-06-03,-57.7640
2014-06-02,-30.4348
2014-05-30,-60.0394
2014-05-29,-78.8148
2014-05-28,-98.4530
2014-05-27,-90.6593
2014-05-23,-85.1140
2014-05-22,-88.2353
2014-05-21,-79.7119
2014-05-20,-97.7191
2014-05-19,-84.9296
2014-05-16,-84.0845
2014-05-15,-95.9124
2014-05-14,-79.3621
2014-05-13,-40.1775
2014-05-12,-35.8557
2014-05-09,-64.1747
2014-05-08,-77.4813
2014-05-07,-73.0458
2014-05-06,-88.1290
2014-05-05,-72.2581
2014-05-02,-69.9355
2014-05-01,-33.8071
2014-04-30,-19.1453
2014-04-29,-30.7692
2014-04-28,-47.6068
2014-04-25,-77.6068
2014-04-24,-73.6885
2014-04-23,-61.3115
2014-04-22,-57.8689
2014-04-21,-56.8852
2014-04-17,-75.4098
2014-04-16,-35.4351
2014-04-15,-27.6166
2014-04-14,-18.1589
2014-04-11,-50.6936
2014-04-10,-34.9505
2014-04-09,-4.5627
2014-04-08,-35.8896
2014-04-07,-16.0173
2014-04-04,-46.7312
2014-04-03,-31.8527
2014-04-02,-18.1501
2014-04-01,-9.3158
2014-03-31,-25.8864
2014-03-28,-39.9383
2014-03-27,-43.2191
2014-03-26,-22.4292
2014-03-25,-2.6925
2014-03-24,-16.4592
2014-03-21,-31.2789
2014-03-20,-15.2012
2014-03-19,-62.7422
2014-03-18,-31.4456
2014-03-17,-46.3487
2014-03-14,-100.0000
2014-03-13,-82.2951
2014-03-12,-44.2623
2014-03-11,-35.4098
2014-03-10,-41.4754
2014-03-07,-20.3279
2014-03-06,-12.9983
2014-03-05,-15.1970
2014-03-04,-15.1579
2014-03-03,-48.9474
2014-02-28,-18.5185
2014-02-27,-8.4054
2014-02-26,-21.0191
2014-02-25,-27.8339
2014-02-24,-23.8901
2014-02-21,-27.4436
2014-02-20,-11.7201
2014-02-19,-18.7611
2014-02-18,-9.4143
2014-02-14,-5.6182
2014-02-13,-4.6841
2014-02-12,-10.1086
2014-02-11,-7.5563
2014-02-10,-7.9794
2014-02-07,-19.2489
2014-02-06,-67.7149
2014-02-05,-82.2203
2014-02-04,-95.7746
2014-02-03,-98.9813
2014-01-31,-91.3381
2014-01-30,-90.1475
2014-01-29,-96.5818
2014-01-28,-95.2901
2014-01-27,-98.1749
2014-01-24,-100.0000
2014-01-23,-72.5314
2014-01-22,-76.8402
2014-01-21,-34.2446
2014-01-17,-10.3597
2014-01-16,-24.4992
2014-01-15,-40.2157
2014-01-14,-68.2589
2014-01-13,-95.3775
2014-01-10,-53.3679
2014-01-09,-43.4211
2014-01-08,-28.1991
2014-01-07,-6.5708
2014-01-06,-23.0373
2014-01-03,-11.6044
2014-01-02,-17.4666
2013-12-31,-1.7003
2013-12-30,-2.0759
2013-12-27,-10.3123
2013-12-26,-1.6368
2013-12-24,-2.5998
2013-12-23,-6.8627
2013-12-20,-21.3592
2013-12-19,-4.0973
2013-12-18,-0.6656
2013-12-17,-46.0854
2013-12-16,-8.8968
2013-12-13,-98.9796
2013-12-12,-99.0617
2013-12-11,-98.2332
2013-12-10,-65.0000
2013-12-09,-58.9286
2013-12-06,-74.4659
2013-12-05,-91.3126
2013-12-04,-94.7653
2013-12-03,-95.8491
2013-12-02,-96.0526
2013-11-29,-73.4602
2013-11-27,-81.4110
2013-11-26,-100.0000
2013-11-25,-86.6983
2013-11-22,-75.0760
2013-11-21,-23.7345
2013-11-20,-11.8110
2013-11-19,-10.7345
2013-11-18,-6.3282
2013-11-15,-11.8020
2013-11-14,-25.2712
2013-11-13,-6.8541
2013-11-12,-13.4513
2013-11-11,-7.4713
2013-11-08,-22.8787
2013-11-07,-22.7153
2013-11-06,-35.6209
2013-11-05,-56.4394
2013-11-04,-21.8811
2013-11-01,-31.8889
2013-10-31,-32.0953
2013-10-30,-22.2564
2013-10-29,-32.5565
2013-10-28,-66.2429
2013-10-25,-70.3190
2013-10-24,-63.7309
2013-10-23,-77.8086
2013-10-22,-83.3564
2013-10-21,-97.9889
2013-10-18,-91.6089
2013-10-17,-84.3273
2013-10-16,-3.1401
2013-10-15,-28.1401
2013-10-14,-0.2415
2013-10-11,-7.2229
2013-10-10,-40.7625
2013-10-09,-80.0000
2013-10-08,-99.9234
2013-10-07,-98.3855
2013-10-04,-88.3103
2013-10-03,-92.4759
2013-10-02,-94.1232
2013-10-01,-80.6635
2013-09-30,-92.0379
2013-09-27,-94.4313
2013-09-26,-73.0829
2013-09-25,-84.8200
2013-09-24,-60.9665
2013-09-23,-45.7746
2013-09-20,-42.0553
2013-09-19,-12.2549
2013-09-18,-3.8399
2013-09-17,-21.2000
2013-09-16,-13.2800
2013-09-13,-8.0242
2013-09-12,-5.9717
2013-09-11,-1.7400
2013-09-10,-16.0305
2013-09-09,-34.2373
2013-09-06,-67.2881
2013-09-05,-48.3051
2013-09-04,-65.5932
2013-09-03,-51.5254
2013-08-30,-80.1695
2013-08-29,-73.8983
2013-08-28,-82.0339
2013-08-27,-97.3269
2013-08-26,-76.9625
2013-08-23,-66.9941
2013-08-22,-70.3658
2013-08-21,-75.2034
2013-08-20,-79.6013
2013-08-19,-96.6787
2013-08-16,-100.0000
2013-08-15,-96.4014
2013-08-14,-92.1206
2013-08-13,-82.6441
2013-08-12,-77.1105
2013-08-09,-89.7495
2013-08-08,-88.6548
2013-08-07,-94.1968
2013-08-06,-90.4762
2013-08-05,-50.5588
2013-08-02,-57.9364
2013-08-01,-45.8947
2013-07-31,-76.6234
2013-07-30,-62.3262
2013-07-29,-57.2986
2013-07-26,-38.7689
2013-07-25,-39.7865
2013-07-24,-46.3107
2013-07-23,-61.6428
2013-07-22,-67.4213
2013-07-19,-72.8346
2013-07-18,-29.0354
2013-07-17,-23.3397
2013-07-16,-34.9638
2013-07-15,-32.2464
2013-07-12,-50.3392
2013-07-11,-48.2921
2013-07-10,-54.7703
2013-07-09,-65.9600
2013-07-08,-22.6148
2013-07-05,-35.5094
2013-07-03,-63.5816
2013-07-02,-81.4079
2013-07-01,-83.7670
2013-06-28,-84.7285
2013-06-27,-70.7797
2013-06-26,-76.1356
2013-06-25,-75.3220
2013-06-24,-85.0847
2013-06-21,-85.7149
2013-06-20,-99.2784
2013-06-19,-75.9036
2013-06-18,-31.7771
2013-06-17,-68.8222
2013-06-14,-80.8445
2013-06-13,-70.5326
2013-06-12,-93.9843
2013-06-11,-76.1180
2013-06-10,-66.2226
2013-06-07,-53.5680
2013-06-06,-77.8306
2013-06-05,-96.4509
2013-06-04,-76.5873
2013-06-03,-40.0794
2013-05-31,-52.3810
2013-05-30,-23.3190
2013-05-29,-27.4969
2013-05-28,-29.2232
2013-05-24,-54.6239
2013-05-23,-49.1985
2013-05-22,-38.9642
2013-05-21,-11.3941
2013-05-20,-21.6377
2013-05-17,-11.8962
2013-05-16,-31.6647
2013-05-15,-27.2188
2013-05-14,-26.6382
2013-05-13,-29.5522
2013-05-10,-4.7117
2013-05-09,-13.9216
2013-05-08,-0.2236
2013-05-07,-11.8701
2013-05-06,-15.1954
2013-05-03,-4.5864
2013-05-02,-1.3414
2013-05-01,-47.0536
2013-04-30,-36.5229
2013-04-29,-52.8372
2013-04-26,-72.7385
2013-04-25,-74.2188
2013-04-24,-84.1401
2013-04-23,-84.5336
2013-04-22,-99.4097
2013-04-19,-98.9713
2013-04-18,-85.5908
2013-04-17,-50.6667
2013-04-16,-33.8012
2013-04-15,-65.8480
2013-04-12,-41.0526
2013-04-11,-23.0409
2013-04-10,-33.8012
2013-04-09,-66.3158
2013-04-08,-65.1462
2013-04-05,-64.0936
2013-04-04,-69.4471
2013-04-03,-51.9310
2013-04-02,-23.9934
2013-04-01,-56.5325
2013-03-28,-42.1736
2013-03-27,-85.6410
2013-03-26,-57.7488
2013-03-25,-75.7709
2013-03-22,-55.6851
2013-03-21,-53.0612
2013-03-20,-10.9661
2013-03-19,-26.6234
2013-03-18,-26.3467
2013-03-15,-7.3408
2013-03-14,-0.3636
2013-03-13,-2.3077
2013-03-12,-1.5651
2013-03-11,-5.1163
2013-03-08,-2.7211
2013-03-07,-1.4888
2013-03-06,-1.0018
2013-03-05,-11.4818
2013-03-04,-0.0000
2013-03-01,-3.7948
2013-02-28,-40.8516
2013-02-27,-8.0153
2013-02-26,-67.2691
2013-02-25,-100.0000
2013-02-22,-25.1256
2013-02-21,-94.4724
2013-02-20,-81.5249
2013-02-19,-68.5092
2013-02-15,-58.0042
2013-02-14,-83.2913
2013-02-13,-75.7120
2013-02-12,-76.5733
2013-02-11,-76.0667
2013-02-08,-55.0338
2013-02-07,-84.1120
2013-02-06,-74.7914
2013-02-05,-95.3871
2013-02-04,-32.8758
2013-02-01,-23.0041
2013-01-31,-35.9192
2013-01-30,-29.3674
2013-01-29,-25.7284
2013-01-28,-20.0660
2013-01-25,-19.8461
2013-01-24,-22.8697
2013-01-23,-21.2205
2013-01-22,-0.0000
2013-01-18,-11.4967
2013-01-17,-29.2842
2013-01-16,-62.7119
2013-01-15,-64.5973
2013-01-14,-49.6671
2013-01-11,-25.2996
